Transaction_ID,Product_ID,Location_ID,Transaction_Type,Quantity,Unit_Cost,Transaction_Date,Reference_Number,Created_By_User
TXN-01511,LIG-051,IND-017,RECEIPT,399,571.82,23-02-2025,RE-4851-20250223,system_admin
TXN-01512,ELE-114,IND-033,ISSUE,-78,4025.78,20-04-2025,IS-8340-20250420,auto_process
TXN-01513,TYR-130,USA-010,RECEIPT,428,9887.81,07-03-2025,RE-8872-20250307,store_keeper
TXN-01514,ELE-115,BRA-046,TRANSFER,110,7110.76,02-08-2025,TR-8558-20250802,system_admin
TXN-01515,LIG-080,CAN-031,ISSUE,-40,1668.91,15-07-2025,IS-2379-20250715,inventory_mgr
TXN-01516,ELE-107,AUS-013,RECEIPT,78,2542.68,02-06-2025,RE-1407-20250602,store_keeper
TXN-01517,ELE-118,CAN-047,TRANSFER,-158,5837.36,21-03-2025,TR-9820-20250321,store_keeper
TXN-01518,MIR-169,GER-035,ISSUE,-90,798.12,12-03-2025,IS-3853-20250312,auto_process
TXN-01519,TYR-134,BRA-014,TRANSFER,129,8258.85,27-05-2025,TR-6144-20250527,inventory_mgr
TXN-01520,ELE-099,AUS-005,ISSUE,-264,4290.46,14-03-2025,IS-1002-20250314,auto_process
TXN-01521,CAB-026,CAN-023,ISSUE,-180,44.32,07-05-2025,IS-3048-20250507,inventory_mgr
TXN-01522,LIG-067,CAN-023,ISSUE,-78,1364.28,15-06-2025,IS-4081-20250615,store_keeper
TXN-01523,ELE-085,USA-050,RECEIPT,472,4156.14,29-03-2025,RE-7453-20250329,inventory_mgr
TXN-01524,CAB-038,CAN-039,RECEIPT,287,85.19,04-04-2025,RE-9762-20250404,store_keeper
TXN-01525,CAB-029,GER-019,RECEIPT,155,93.03,05-08-2025,RE-7064-20250805,auto_process
TXN-01526,CAB-032,USA-050,RECEIPT,475,86.12,06-06-2025,RE-5157-20250606,store_keeper
TXN-01527,ELE-081,AUS-029,TRANSFER,-60,7767.07,13-04-2025,TR-5805-20250413,auto_process
TXN-01528,CAB-025,AUS-037,RECEIPT,72,46.82,10-05-2025,RE-5820-20250510,auto_process
TXN-01529,ELE-082,UK-032,ISSUE,-93,2934.75,28-03-2025,IS-3346-20250328,inventory_mgr
TXN-01530,TYR-136,BRA-030,RECEIPT,30,8980.4,07-03-2025,RE-2496-20250307,system_admin
TXN-01531,MIR-179,JAP-012,ISSUE,-18,444.57,11-03-2025,IS-9387-20250311,inventory_mgr
TXN-01532,LIG-042,GER-043,ISSUE,-245,1411.45,21-02-2025,IS-9050-20250221,auto_process
TXN-01533,ELE-112,AUS-013,ISSUE,-299,2997.04,05-05-2025,IS-8515-20250505,system_admin
TXN-01534,TYR-154,JAP-044,ISSUE,-40,4716.45,12-03-2025,IS-1816-20250312,store_keeper
TXN-01535,CAB-018,UK-008,RECEIPT,50,59.86,11-06-2025,RE-5730-20250611,auto_process
TXN-01536,MIR-164,CAN-047,RECEIPT,309,1633.9,19-04-2025,RE-2391-20250419,inventory_mgr
TXN-01537,LIG-043,BRA-022,TRANSFER,86,2331.43,19-02-2025,TR-1293-20250219,system_admin
TXN-01538,ELE-082,UK-008,RECEIPT,256,2548.05,02-08-2025,RE-1866-20250802,system_admin
TXN-01539,TYR-157,IND-025,TRANSFER,143,10998.1,26-02-2025,TR-2836-20250226,inventory_mgr
TXN-01540,CAB-035,BRA-006,RECEIPT,245,116.5,19-06-2025,RE-2518-20250619,auto_process
TXN-01541,CAB-013,GER-011,ISSUE,-127,121.45,20-04-2025,IS-7995-20250420,inventory_mgr
TXN-01542,TYR-124,BRA-022,RECEIPT,50,6868.54,31-03-2025,RE-7179-20250331,auto_process
TXN-01543,TYR-142,CAN-023,RECEIPT,42,3268.34,04-06-2025,RE-3261-20250604,system_admin
TXN-01544,TYR-155,JAP-036,RECEIPT,493,5937.63,29-05-2025,RE-2766-20250529,store_keeper
TXN-01545,LIG-070,JAP-020,TRANSFER,199,881.32,06-04-2025,TR-4767-20250406,system_admin
TXN-01546,MIR-189,BRA-006,ISSUE,-180,1348.53,23-06-2025,IS-2942-20250623,system_admin
TXN-01547,CAB-017,USA-026,TRANSFER,-136,112.42,06-05-2025,TR-9666-20250506,auto_process
TXN-01548,CAB-014,BRA-038,RECEIPT,437,72.03,03-06-2025,RE-3004-20250603,auto_process
TXN-01549,CAB-035,JAP-020,TRANSFER,-127,114.89,24-03-2025,TR-8293-20250324,store_keeper
TXN-01550,ELE-082,UK-040,RECEIPT,95,3203.96,23-04-2025,RE-4108-20250423,auto_process
TXN-01551,CAB-040,BRA-006,TRANSFER,-55,100.69,26-07-2025,TR-8248-20250726,system_admin
TXN-01552,MIR-169,UK-032,RECEIPT,395,689.44,27-03-2025,RE-7834-20250327,auto_process
TXN-01553,CAB-013,BRA-046,TRANSFER,32,114.74,01-03-2025,TR-1458-20250301,system_admin
TXN-01554,MIR-198,USA-034,TRANSFER,112,1670.37,04-03-2025,TR-3298-20250304,auto_process
TXN-01555,CAB-022,AUS-037,ISSUE,-204,101.73,16-03-2025,IS-6742-20250316,store_keeper
TXN-01556,CAB-020,BRA-014,RECEIPT,35,66.94,04-07-2025,RE-5489-20250704,inventory_mgr
TXN-01557,MIR-164,BRA-038,RECEIPT,161,1523.24,13-06-2025,RE-4187-20250613,system_admin
TXN-01558,TYR-141,IND-001,ISSUE,-268,3613.03,04-04-2025,IS-8333-20250404,inventory_mgr
TXN-01559,ELE-099,IND-001,ISSUE,-246,4724.81,22-03-2025,IS-3180-20250322,store_keeper
TXN-01560,MIR-174,USA-034,TRANSFER,-145,668.4,17-05-2025,TR-6990-20250517,store_keeper
TXN-01561,ELE-110,USA-002,TRANSFER,129,5504.02,08-06-2025,TR-9656-20250608,system_admin
TXN-01562,ELE-085,USA-042,TRANSFER,-181,3941.21,24-06-2025,TR-9828-20250624,store_keeper
TXN-01563,CAB-018,CAN-007,TRANSFER,120,57.77,04-07-2025,TR-8034-20250704,auto_process
TXN-01564,ELE-091,AUS-021,ISSUE,-51,3537.93,03-07-2025,IS-7366-20250703,inventory_mgr
TXN-01565,MIR-187,JAP-004,TRANSFER,95,1289.2,07-03-2025,TR-2612-20250307,inventory_mgr
TXN-01566,ELE-096,IND-049,TRANSFER,142,4711.02,20-04-2025,TR-6360-20250420,auto_process
TXN-01567,LIG-079,IND-049,RECEIPT,419,344.79,25-04-2025,RE-4217-20250425,inventory_mgr
TXN-01568,LIG-067,AUS-021,RECEIPT,135,1155.63,25-04-2025,RE-5244-20250425,store_keeper
TXN-01569,ELE-106,AUS-045,ISSUE,-269,5352.82,10-03-2025,IS-3938-20250310,system_admin
TXN-01570,LIG-055,IND-017,RECEIPT,283,2757.17,18-07-2025,RE-9581-20250718,auto_process
TXN-01571,MIR-200,BRA-030,TRANSFER,-145,925.91,27-03-2025,TR-9293-20250327,store_keeper
TXN-01572,CAB-030,UK-008,TRANSFER,0,83.94,09-07-2025,TR-8012-20250709,store_keeper
TXN-01573,ELE-088,USA-010,TRANSFER,-69,5814.67,31-07-2025,TR-1635-20250731,auto_process
TXN-01574,LIG-053,USA-018,ISSUE,-201,2452.98,10-07-2025,IS-3745-20250710,store_keeper
TXN-01575,TYR-156,IND-033,TRANSFER,-112,2429.15,04-05-2025,TR-7475-20250504,store_keeper
TXN-01576,LIG-052,IND-041,ISSUE,-271,1281.23,09-05-2025,IS-8840-20250509,store_keeper
TXN-01577,ELE-097,BRA-030,ISSUE,-63,6351,04-07-2025,IS-6308-20250704,system_admin
TXN-01578,TYR-149,JAP-012,ISSUE,-62,2288.17,31-05-2025,IS-4280-20250531,auto_process
TXN-01579,LIG-042,IND-049,TRANSFER,100,1404.47,11-05-2025,TR-5657-20250511,auto_process
TXN-01580,TYR-153,USA-034,RECEIPT,300,4264.99,10-07-2025,RE-1283-20250710,inventory_mgr
TXN-01581,LIG-046,CAN-015,ISSUE,-173,915.91,17-02-2025,IS-2304-20250217,auto_process
TXN-01582,TYR-159,BRA-038,RECEIPT,432,10313.65,06-06-2025,RE-2894-20250606,system_admin
TXN-01583,TYR-153,BRA-006,TRANSFER,-197,4945.32,19-03-2025,TR-2253-20250319,inventory_mgr
TXN-01584,CAB-024,CAN-007,TRANSFER,172,63.51,28-06-2025,TR-3108-20250628,store_keeper
TXN-01585,LIG-043,USA-034,ISSUE,-198,2343.26,25-05-2025,IS-2513-20250525,store_keeper
TXN-01586,ELE-120,GER-027,TRANSFER,-59,6158.68,09-06-2025,TR-9685-20250609,inventory_mgr
TXN-01587,CAB-003,BRA-014,RECEIPT,379,44.7,21-02-2025,RE-3868-20250221,auto_process
TXN-01588,ELE-099,USA-050,TRANSFER,-114,4735.94,28-02-2025,TR-1659-20250228,inventory_mgr
TXN-01589,TYR-138,IND-049,TRANSFER,-96,1659.76,22-07-2025,TR-7284-20250722,inventory_mgr
TXN-01590,MIR-176,UK-008,ISSUE,-292,1032.89,16-07-2025,IS-2542-20250716,inventory_mgr
TXN-01591,ELE-095,JAP-012,TRANSFER,-147,3072.18,16-02-2025,TR-8286-20250216,auto_process
TXN-01592,LIG-060,GER-003,TRANSFER,-197,627.15,05-07-2025,TR-1646-20250705,store_keeper
TXN-01593,ELE-108,USA-026,ISSUE,-165,1525.71,19-07-2025,IS-4540-20250719,inventory_mgr
TXN-01594,MIR-166,USA-042,ISSUE,-78,527.79,12-07-2025,IS-5897-20250712,store_keeper
TXN-01595,LIG-050,UK-032,TRANSFER,-139,1871.51,30-06-2025,TR-1909-20250630,auto_process
TXN-01596,LIG-070,UK-032,ISSUE,-135,906.58,05-06-2025,IS-9149-20250605,inventory_mgr
TXN-01597,MIR-173,USA-042,ISSUE,-106,1180.19,18-02-2025,IS-2386-20250218,system_admin
TXN-01598,MIR-167,UK-008,RECEIPT,485,766.85,25-05-2025,RE-7716-20250525,inventory_mgr
TXN-01599,LIG-063,USA-010,RECEIPT,492,607.62,07-04-2025,RE-4254-20250407,inventory_mgr
TXN-01600,MIR-164,JAP-028,RECEIPT,214,1640.4,08-04-2025,RE-8044-20250408,inventory_mgr
TXN-01601,ELE-085,USA-050,TRANSFER,183,4029.79,15-06-2025,TR-7533-20250615,store_keeper
TXN-01602,TYR-129,UK-040,RECEIPT,121,7899.29,02-05-2025,RE-5830-20250502,system_admin
TXN-01603,MIR-174,USA-002,RECEIPT,456,657.72,10-07-2025,RE-5676-20250710,auto_process
TXN-01604,LIG-046,CAN-007,TRANSFER,-86,846.62,07-04-2025,TR-4961-20250407,system_admin
TXN-01605,MIR-200,USA-026,TRANSFER,200,967.82,24-05-2025,TR-7034-20250524,system_admin
TXN-01606,ELE-113,IND-033,RECEIPT,126,6884.41,26-03-2025,RE-3159-20250326,store_keeper
TXN-01607,ELE-085,GER-043,ISSUE,-120,4035.03,09-03-2025,IS-9901-20250309,auto_process
TXN-01608,MIR-166,USA-042,RECEIPT,299,460.14,10-07-2025,RE-7590-20250710,store_keeper
TXN-01609,LIG-060,UK-016,TRANSFER,-77,654.48,14-04-2025,TR-5542-20250414,auto_process
TXN-01610,TYR-132,JAP-044,ISSUE,-44,8820.99,20-03-2025,IS-2046-20250320,store_keeper
TXN-01611,LIG-051,USA-018,ISSUE,-300,557.55,05-08-2025,IS-2135-20250805,system_admin
TXN-01612,MIR-200,AUS-021,RECEIPT,468,952.37,02-04-2025,RE-9544-20250402,inventory_mgr
TXN-01613,TYR-135,JAP-004,TRANSFER,121,10675.5,29-07-2025,TR-7863-20250729,inventory_mgr
TXN-01614,CAB-017,AUS-021,TRANSFER,72,97.15,10-08-2025,TR-5167-20250810,auto_process
TXN-01615,MIR-161,UK-048,RECEIPT,24,1072.82,28-06-2025,RE-6212-20250628,auto_process
TXN-01616,ELE-111,USA-034,ISSUE,-80,7580.72,01-03-2025,IS-9000-20250301,store_keeper
TXN-01617,LIG-058,AUS-013,ISSUE,-207,528.21,01-06-2025,IS-1046-20250601,system_admin
TXN-01618,LIG-071,GER-035,ISSUE,-108,370.88,17-07-2025,IS-6213-20250717,auto_process
TXN-01619,MIR-164,UK-032,TRANSFER,55,1403.65,12-04-2025,TR-8080-20250412,store_keeper
TXN-01620,ELE-097,BRA-030,TRANSFER,-167,7770.06,20-03-2025,TR-9127-20250320,inventory_mgr
TXN-01621,CAB-025,USA-010,TRANSFER,80,49.21,07-04-2025,TR-7940-20250407,system_admin
TXN-01622,CAB-020,GER-003,ISSUE,-263,60.59,17-02-2025,IS-4696-20250217,inventory_mgr
TXN-01623,CAB-003,BRA-014,RECEIPT,283,42.95,26-02-2025,RE-4435-20250226,auto_process
TXN-01624,LIG-080,UK-008,RECEIPT,454,1420.75,16-04-2025,RE-7957-20250416,auto_process
TXN-01625,MIR-170,IND-017,TRANSFER,-157,391.88,24-07-2025,TR-2449-20250724,inventory_mgr
TXN-01626,ELE-110,IND-041,ISSUE,-108,5542.51,18-07-2025,IS-4346-20250718,system_admin
TXN-01627,CAB-024,JAP-020,RECEIPT,454,65.82,27-02-2025,RE-8428-20250227,inventory_mgr
TXN-01628,ELE-081,USA-034,TRANSFER,196,8365.86,16-06-2025,TR-9037-20250616,store_keeper
TXN-01629,TYR-133,USA-050,TRANSFER,75,4336.8,31-07-2025,TR-2579-20250731,store_keeper
TXN-01630,ELE-104,CAN-007,RECEIPT,338,5923.83,28-05-2025,RE-8967-20250528,system_admin
TXN-01631,ELE-096,GER-027,ISSUE,-196,4834.55,18-02-2025,IS-3194-20250218,system_admin
TXN-01632,TYR-154,GER-003,ISSUE,-96,4896.63,15-07-2025,IS-3150-20250715,store_keeper
TXN-01633,ELE-106,JAP-004,RECEIPT,148,5085.75,03-05-2025,RE-8032-20250503,auto_process
TXN-01634,ELE-096,USA-050,ISSUE,-187,4990.81,13-04-2025,IS-1799-20250413,store_keeper
TXN-01635,ELE-098,CAN-031,TRANSFER,-105,4759.67,08-04-2025,TR-8406-20250408,inventory_mgr
TXN-01636,CAB-025,UK-032,TRANSFER,148,48.73,24-04-2025,TR-8863-20250424,store_keeper
TXN-01637,LIG-054,AUS-037,ISSUE,-173,1726.76,11-05-2025,IS-4266-20250511,store_keeper
TXN-01638,TYR-146,GER-003,RECEIPT,317,8348.29,26-02-2025,RE-7364-20250226,auto_process
TXN-01639,TYR-151,IND-025,ISSUE,-190,1801.62,11-08-2025,IS-5272-20250811,inventory_mgr
TXN-01640,LIG-057,BRA-006,TRANSFER,-78,1801.58,05-07-2025,TR-2453-20250705,inventory_mgr
TXN-01641,MIR-172,UK-032,RECEIPT,289,971.64,21-04-2025,RE-9299-20250421,auto_process
TXN-01642,ELE-098,UK-048,TRANSFER,65,5084.52,21-07-2025,TR-9161-20250721,store_keeper
TXN-01643,CAB-018,CAN-007,RECEIPT,233,65.89,06-06-2025,RE-7546-20250606,store_keeper
TXN-01644,LIG-059,GER-003,TRANSFER,-52,374.49,10-07-2025,TR-6169-20250710,store_keeper
TXN-01645,TYR-138,GER-003,TRANSFER,194,1686.75,18-07-2025,TR-3171-20250718,auto_process
TXN-01646,ELE-097,BRA-038,ISSUE,-260,6879.98,20-05-2025,IS-5731-20250520,system_admin
TXN-01647,MIR-172,CAN-047,ISSUE,-136,1001.22,30-06-2025,IS-7625-20250630,store_keeper
TXN-01648,CAB-022,GER-003,ISSUE,-251,125.91,06-05-2025,IS-2977-20250506,system_admin
TXN-01649,CAB-007,GER-027,TRANSFER,102,109.11,30-05-2025,TR-3584-20250530,store_keeper
TXN-01650,MIR-192,UK-016,TRANSFER,49,1201.59,12-07-2025,TR-6984-20250712,store_keeper
TXN-01651,CAB-001,JAP-028,RECEIPT,194,60.77,06-08-2025,RE-1392-20250806,store_keeper
TXN-01652,TYR-150,AUS-013,TRANSFER,-198,6696.34,13-02-2025,TR-9150-20250213,auto_process
TXN-01653,MIR-191,AUS-037,TRANSFER,-124,1189.55,14-07-2025,TR-9410-20250714,system_admin
TXN-01654,ELE-115,USA-042,ISSUE,-66,7179.45,26-02-2025,IS-1556-20250226,auto_process
TXN-01655,ELE-103,UK-024,ISSUE,-97,3429.48,20-03-2025,IS-7455-20250320,inventory_mgr
TXN-01656,TYR-149,BRA-014,RECEIPT,76,2155.18,10-03-2025,RE-2107-20250310,system_admin
TXN-01657,CAB-014,USA-026,ISSUE,-226,71.17,15-05-2025,IS-5844-20250515,inventory_mgr
TXN-01658,ELE-120,JAP-044,TRANSFER,171,5351.06,06-07-2025,TR-4385-20250706,store_keeper
TXN-01659,CAB-010,BRA-046,RECEIPT,116,67.81,16-03-2025,RE-3321-20250316,store_keeper
TXN-01660,CAB-010,USA-034,ISSUE,-60,81.11,23-03-2025,IS-8994-20250323,store_keeper
TXN-01661,MIR-179,GER-011,RECEIPT,132,531.73,29-06-2025,RE-3020-20250629,system_admin
TXN-01662,MIR-168,UK-024,TRANSFER,165,1285.52,04-05-2025,TR-1606-20250504,auto_process
TXN-01663,ELE-093,USA-050,TRANSFER,151,915.98,06-07-2025,TR-8714-20250706,inventory_mgr
TXN-01664,ELE-094,JAP-012,RECEIPT,232,2063.73,15-03-2025,RE-5995-20250315,auto_process
TXN-01665,ELE-109,BRA-038,TRANSFER,-164,679.09,01-06-2025,TR-1768-20250601,inventory_mgr
TXN-01666,LIG-064,BRA-030,TRANSFER,112,955.57,07-03-2025,TR-6942-20250307,system_admin
TXN-01667,CAB-022,UK-040,TRANSFER,-199,122.08,10-07-2025,TR-4076-20250710,store_keeper
TXN-01668,CAB-025,BRA-030,TRANSFER,149,46.81,02-03-2025,TR-9208-20250302,system_admin
TXN-01669,ELE-101,BRA-046,ISSUE,-82,3229.59,27-07-2025,IS-7873-20250727,auto_process
TXN-01670,LIG-058,IND-009,RECEIPT,129,591.65,13-07-2025,RE-7788-20250713,auto_process
TXN-01671,MIR-171,JAP-044,TRANSFER,6,1513.54,07-05-2025,TR-2883-20250507,store_keeper
TXN-01672,CAB-024,AUS-037,ISSUE,-188,62.37,26-07-2025,IS-3496-20250726,store_keeper
TXN-01673,TYR-134,IND-049,TRANSFER,129,8951.89,23-03-2025,TR-1572-20250323,auto_process
TXN-01674,LIG-070,IND-009,ISSUE,-98,847.16,09-05-2025,IS-9019-20250509,system_admin
TXN-01675,CAB-039,JAP-044,ISSUE,-176,58.67,03-04-2025,IS-6129-20250403,store_keeper
TXN-01676,ELE-084,AUS-005,ISSUE,-265,2984.74,26-07-2025,IS-8378-20250726,inventory_mgr
TXN-01677,TYR-125,AUS-013,ISSUE,-255,8903.8,29-05-2025,IS-7512-20250529,system_admin
TXN-01678,ELE-099,USA-050,ISSUE,-279,4444.65,30-03-2025,IS-5131-20250330,inventory_mgr
TXN-01679,TYR-130,IND-001,ISSUE,-225,9483.15,19-04-2025,IS-4327-20250419,auto_process
TXN-01680,TYR-127,AUS-021,RECEIPT,93,7078.26,19-05-2025,RE-5750-20250519,inventory_mgr
TXN-01681,MIR-163,USA-010,TRANSFER,-98,791.03,30-05-2025,TR-1237-20250530,auto_process
TXN-01682,MIR-164,USA-026,RECEIPT,91,1531.11,29-03-2025,RE-6316-20250329,store_keeper
TXN-01683,MIR-197,GER-035,ISSUE,-253,496,17-05-2025,IS-4504-20250517,system_admin
TXN-01684,ELE-116,UK-048,ISSUE,-235,2796.9,10-04-2025,IS-8271-20250410,store_keeper
TXN-01685,MIR-175,JAP-044,ISSUE,-133,1093.37,13-03-2025,IS-8017-20250313,store_keeper
TXN-01686,TYR-130,IND-025,TRANSFER,-39,8798.92,06-08-2025,TR-5569-20250806,inventory_mgr
TXN-01687,TYR-152,IND-009,TRANSFER,29,10288.89,11-08-2025,TR-7299-20250811,system_admin
TXN-01688,LIG-050,CAN-023,RECEIPT,189,2240.46,03-08-2025,RE-2321-20250803,system_admin
TXN-01689,LIG-055,UK-032,RECEIPT,330,2439.41,17-03-2025,RE-6511-20250317,auto_process
TXN-01690,MIR-165,AUS-045,RECEIPT,347,1450.96,02-03-2025,RE-2169-20250302,store_keeper
TXN-01691,TYR-147,IND-041,TRANSFER,62,7690.78,25-04-2025,TR-6076-20250425,system_admin
TXN-01692,ELE-109,IND-025,ISSUE,-291,600.02,26-07-2025,IS-5177-20250726,store_keeper
TXN-01693,MIR-184,BRA-014,ISSUE,-27,1121.21,29-03-2025,IS-4893-20250329,system_admin
TXN-01694,CAB-015,USA-034,TRANSFER,-116,102.41,01-08-2025,TR-6333-20250801,inventory_mgr
TXN-01695,MIR-173,IND-001,TRANSFER,60,1058.4,01-07-2025,TR-4179-20250701,auto_process
TXN-01696,MIR-164,BRA-006,RECEIPT,302,1292.65,29-03-2025,RE-6639-20250329,system_admin
TXN-01697,ELE-089,USA-010,RECEIPT,186,1898.37,01-06-2025,RE-2791-20250601,system_admin
TXN-01698,LIG-064,IND-009,RECEIPT,148,1083.17,03-08-2025,RE-2323-20250803,inventory_mgr
TXN-01699,LIG-078,AUS-029,ISSUE,-282,498.8,23-06-2025,IS-5799-20250623,store_keeper
TXN-01700,ELE-094,BRA-022,TRANSFER,174,2476.98,24-05-2025,TR-1213-20250524,store_keeper
TXN-01701,ELE-088,IND-017,ISSUE,-28,4853.08,30-03-2025,IS-9714-20250330,inventory_mgr
TXN-01702,LIG-046,USA-026,TRANSFER,127,1028.76,05-04-2025,TR-3364-20250405,store_keeper
TXN-01703,MIR-167,BRA-046,RECEIPT,341,705.69,21-03-2025,RE-3390-20250321,system_admin
TXN-01704,CAB-022,AUS-029,TRANSFER,156,125.49,29-03-2025,TR-3642-20250329,store_keeper
TXN-01705,ELE-116,JAP-004,RECEIPT,275,2339.49,30-03-2025,RE-8382-20250330,auto_process
TXN-01706,MIR-185,USA-042,TRANSFER,-170,298.26,06-06-2025,TR-2669-20250606,system_admin
TXN-01707,LIG-073,JAP-028,RECEIPT,123,1361.86,21-06-2025,RE-5411-20250621,system_admin
TXN-01708,ELE-097,AUS-013,ISSUE,-226,6400.29,21-03-2025,IS-9685-20250321,inventory_mgr
TXN-01709,ELE-090,IND-017,ISSUE,-132,2802.23,24-05-2025,IS-7347-20250524,inventory_mgr
TXN-01710,CAB-035,UK-040,ISSUE,-156,111.33,30-05-2025,IS-1144-20250530,inventory_mgr
TXN-01711,MIR-185,JAP-036,RECEIPT,179,266.97,31-05-2025,RE-9919-20250531,store_keeper
TXN-01712,CAB-036,UK-040,RECEIPT,273,108.29,15-04-2025,RE-2112-20250415,auto_process
TXN-01713,CAB-005,BRA-006,TRANSFER,-157,53.1,16-04-2025,TR-9922-20250416,auto_process
TXN-01714,LIG-062,AUS-029,RECEIPT,220,2288.66,17-06-2025,RE-8980-20250617,system_admin
TXN-01715,LIG-058,JAP-004,RECEIPT,120,547.32,15-04-2025,RE-6320-20250415,store_keeper
TXN-01716,TYR-158,USA-002,ISSUE,-21,8954,30-05-2025,IS-9951-20250530,auto_process
TXN-01717,ELE-105,USA-050,ISSUE,-196,2076.82,29-04-2025,IS-2948-20250429,auto_process
TXN-01718,TYR-160,UK-040,ISSUE,-28,8553.73,22-07-2025,IS-8439-20250722,inventory_mgr
TXN-01719,LIG-072,BRA-030,TRANSFER,-52,2406.3,24-06-2025,TR-5081-20250624,auto_process
TXN-01720,CAB-029,IND-033,TRANSFER,-114,90.02,10-05-2025,TR-7386-20250510,inventory_mgr
TXN-01721,LIG-080,USA-018,ISSUE,-95,1414.28,06-07-2025,IS-6200-20250706,auto_process
TXN-01722,TYR-159,UK-016,TRANSFER,182,9121.7,04-06-2025,TR-3523-20250604,inventory_mgr
TXN-01723,MIR-193,BRA-030,ISSUE,-28,593.01,10-04-2025,IS-3941-20250410,store_keeper
TXN-01724,TYR-135,CAN-007,TRANSFER,-6,8837.6,05-05-2025,TR-3084-20250505,store_keeper
TXN-01725,TYR-122,BRA-046,ISSUE,-162,7462.01,18-05-2025,IS-5919-20250518,inventory_mgr
TXN-01726,MIR-179,AUS-037,RECEIPT,299,508.39,16-07-2025,RE-3735-20250716,inventory_mgr
TXN-01727,CAB-023,JAP-020,RECEIPT,492,90.44,31-05-2025,RE-7964-20250531,inventory_mgr
TXN-01728,LIG-075,GER-003,ISSUE,-288,2630.94,27-02-2025,IS-8713-20250227,store_keeper
TXN-01729,LIG-063,IND-049,RECEIPT,339,589.22,30-04-2025,RE-9037-20250430,store_keeper
TXN-01730,MIR-162,UK-040,ISSUE,-74,1044.9,03-03-2025,IS-3655-20250303,auto_process
TXN-01731,LIG-052,BRA-046,RECEIPT,289,1301.18,31-07-2025,RE-6260-20250731,store_keeper
TXN-01732,CAB-005,IND-049,ISSUE,-88,50.74,04-06-2025,IS-1802-20250604,system_admin
TXN-01733,MIR-168,IND-033,ISSUE,-243,1293.37,09-05-2025,IS-6283-20250509,store_keeper
TXN-01734,TYR-150,UK-040,TRANSFER,-173,6267.17,06-05-2025,TR-8826-20250506,store_keeper
TXN-01735,TYR-143,GER-027,ISSUE,-221,5202.37,05-04-2025,IS-7051-20250405,system_admin
TXN-01736,LIG-054,AUS-021,RECEIPT,126,1866.64,18-03-2025,RE-7070-20250318,store_keeper
TXN-01737,TYR-125,IND-009,RECEIPT,443,9838.42,19-03-2025,RE-9204-20250319,system_admin
TXN-01738,CAB-034,IND-017,RECEIPT,95,88.92,14-04-2025,RE-3470-20250414,store_keeper
TXN-01739,ELE-111,BRA-030,TRANSFER,-33,8553.64,07-08-2025,TR-6048-20250807,system_admin
TXN-01740,TYR-159,CAN-039,ISSUE,-292,8729.57,02-04-2025,IS-5049-20250402,system_admin
TXN-01741,ELE-112,BRA-006,RECEIPT,63,2496.79,01-07-2025,RE-3058-20250701,store_keeper
TXN-01742,MIR-163,IND-001,RECEIPT,326,720.3,08-08-2025,RE-4236-20250808,inventory_mgr
TXN-01743,CAB-031,UK-040,TRANSFER,72,111.93,04-05-2025,TR-6691-20250504,system_admin
TXN-01744,LIG-044,AUS-029,ISSUE,-94,2277.51,16-02-2025,IS-4991-20250216,system_admin
TXN-01745,CAB-005,GER-027,ISSUE,-210,54.89,25-06-2025,IS-1393-20250625,store_keeper
TXN-01746,ELE-117,UK-048,TRANSFER,92,5207.55,23-06-2025,TR-2527-20250623,store_keeper
TXN-01747,TYR-146,CAN-047,TRANSFER,-53,8386.34,08-08-2025,TR-3009-20250808,system_admin
TXN-01748,LIG-073,AUS-021,TRANSFER,137,1327.9,27-07-2025,TR-5725-20250727,inventory_mgr
TXN-01749,ELE-085,USA-026,TRANSFER,90,3861.15,01-05-2025,TR-2376-20250501,system_admin
TXN-01750,MIR-180,BRA-038,ISSUE,-94,203.46,07-03-2025,IS-4483-20250307,auto_process
TXN-01751,LIG-045,BRA-006,ISSUE,-140,457.76,22-03-2025,IS-2431-20250322,inventory_mgr
TXN-01752,ELE-112,JAP-028,ISSUE,-229,2681.18,30-07-2025,IS-1255-20250730,auto_process
TXN-01753,TYR-124,AUS-005,TRANSFER,28,6042.72,01-04-2025,TR-2524-20250401,inventory_mgr
TXN-01754,LIG-076,BRA-014,TRANSFER,71,1259.83,11-07-2025,TR-3901-20250711,inventory_mgr
TXN-01755,CAB-027,IND-025,RECEIPT,253,109.42,02-08-2025,RE-7928-20250802,auto_process
TXN-01756,MIR-162,USA-050,ISSUE,-149,1112.81,30-03-2025,IS-7938-20250330,auto_process
TXN-01757,TYR-148,AUS-013,RECEIPT,336,5893.18,26-05-2025,RE-7791-20250526,system_admin
TXN-01758,LIG-062,IND-017,RECEIPT,123,2205.9,09-06-2025,RE-5160-20250609,store_keeper
TXN-01759,CAB-007,AUS-029,ISSUE,-81,106.9,14-03-2025,IS-6047-20250314,store_keeper
TXN-01760,ELE-092,IND-041,ISSUE,-237,6478.95,02-04-2025,IS-6392-20250402,store_keeper
TXN-01761,MIR-165,BRA-014,ISSUE,-180,1465.92,14-04-2025,IS-5423-20250414,auto_process
TXN-01762,LIG-062,JAP-044,ISSUE,-80,1826.15,20-04-2025,IS-4256-20250420,store_keeper
